Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA_5,SMA_20,SMA_50,Returns,Log_Returns,Volatility_20
2020-09-28 00:00:00-04:00,96.03764456510592,96.73015713067137,95.79757156988798,95.98223876953125,6511100,0.0,0.0,0.0,,,,,,
2020-09-29 00:00:00-04:00,96.14842647298583,96.63780785741302,95.48362043533194,95.86219024658203,5402700,0.0,0.0,0.0,,,,-0.0012507368497360893,-0.0012515196738758113,
2020-09-30 00:00:00-04:00,96.15765080103247,98.17978918444295,96.13918690404341,97.39494323730469,7565500,0.0,0.0,0.0,,,,0.01598912967437971,0.0158626499596639,
2020-10-01 00:00:00-04:00,97.84739179661621,98.24443254256818,96.64703408710537,97.06254577636719,9113200,0.0,0.0,0.0,,,,-0.0034128821260012154,-0.003418719293030328,
2020-10-02 00:00:00-04:00,96.13918973308876,97.14563769671291,95.76061290997117,96.1761245727539,8628700,0.0,0.0,0.0,96.49560852050782,,,-0.0091324742878226,-0.009174430972048063,
2020-10-05 00:00:00-04:00,96.8686437802786,98.2536686644489,96.84093736513047,98.152099609375,6661200,0.0,0.0,0.0,96.92958068847656,,,0.020545380107579003,0.02033717078232998,
2020-10-06 00:00:00-04:00,98.42908598339821,98.48449176100132,96.75782512153417,96.85015869140625,7747200,0.0,0.0,0.0,97.1271743774414,,,-0.013264524377473386,-0.013353283957163396,
2020-10-07 00:00:00-04:00,97.53344682042109,98.98310587300864,97.51498292215528,98.67840576171875,7873100,0.0,0.0,0.0,97.38386688232421,,,0.018877068401486508,0.018701107514081307,
2020-10-08 00:00:00-04:00,99.25086475700043,99.48170219938923,98.94616468694296,99.15853118896484,5942700,0.0,0.0,0.0,97.80306396484374,,,0.004865557196023884,0.0048537586282036685,
2020-10-09 00:00:00-04:00,99.712542001086,100.3496556114258,99.45400518662923,100.05418395996094,5636300,0.0,0.0,0.0,98.57867584228515,,,0.009032533663586362,0.008991984323997667,
2020-10-12 00:00:00-04:00,100.50664267142827,101.13452093184931,100.17423611916999,100.73748016357422,5065000,0.0,0.0,0.0,99.095751953125,,,0.00682926167172293,0.006806047892949084,
2020-10-13 00:00:00-04:00,100.13730313272801,100.66361234280033,99.71256298465221,99.97109985351562,6773600,0.0,0.0,0.0,99.71994018554688,,,-0.007607697838125094,-0.007636783984302179,
2020-10-14 00:00:00-04:00,99.93416917717016,100.34967384094197,99.07545343338744,99.38938903808594,5999900,0.0,0.0,0.0,99.86213684082031,,,-0.005818789793070711,-0.0058357849098075775,
2020-10-15 00:00:00-04:00,98.16131373417159,98.85382607535617,97.9951104905033,98.66915893554688,6197700,0.0,0.0,0.0,99.76426239013672,,,-0.007246549249468326,-0.007272933025639599,
2020-10-16 00:00:00-04:00,98.99234870209439,100.38660911891294,98.95541385821694,99.6479263305664,7462100,0.0,0.0,0.0,99.68301086425781,,,0.0099196892481761,0.009870812095770247,
2020-10-19 00:00:00-04:00,99.90645695414561,100.21116411365529,97.7365860852084,98.0689926147461,8308500,0.0,0.0,0.0,99.1493133544922,,,-0.015845123666522132,-0.01597199966727829,
2020-10-20 00:00:00-04:00,98.41986708962037,99.01081753445345,98.03206180408075,98.1982650756836,7421100,0.0,0.0,0.0,98.79474639892578,,,0.0013181787381597587,0.0013173107032998861,
2020-10-21 00:00:00-04:00,98.18901636972605,98.46602413326234,97.47804010872967,97.70887756347656,5474300,0.0,0.0,0.0,98.45864410400391,,,-0.004983667601763164,-0.004996127487670445,
2020-10-22 00:00:00-04:00,97.84738665887193,99.36167987912994,97.83815118770194,99.18624114990234,6127100,0.0,0.0,0.0,98.562060546875,,,0.015120054832950203,0.0150068861227455,
2020-10-23 00:00:00-04:00,99.68485619336583,100.2757995766742,98.99234375562003,99.55558776855469,5697900,0.0,0.0,0.0,98.54359283447266,98.32522201538086,,0.003723768683744577,0.003716852621034091,
2020-10-26 00:00:00-04:00,98.75226326684016,98.87230325543116,97.5057423829662,98.44756317138672,8135500,0.0,0.0,0.0,98.61930694580079,98.44848823547363,,-0.011129707754263807,-0.011192106369151987,0.011026344164751754
2020-10-27 00:00:00-04:00,98.08745640209497,98.57683068915746,97.71811505793076,97.77351379394531,6893100,0.0,0.0,0.0,98.53435668945312,98.5440544128418,,-0.006846785798729771,-0.006870332578001777,0.011165310123653623
2020-10-28 00:00:00-04:00,96.15764472233974,96.73935254282429,94.55101809104929,94.67105102539062,11431700,0.0,0.0,0.0,97.92679138183594,98.4078598022461,,-0.03173111662012096,-0.03224545819043163,0.012785393134281887
