Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,SMA_5,SMA_20,SMA_50,Returns,Log_Returns,Volatility_20
2020-12-01 00:00:00-05:00,195.59298706054688,198.2008955496681,193.8543913760358,196.47099299320314,4376189,0.0,0.0,191.5750762939453,199.06195220947265,,0.001647300473748281,0.001645945162521951,0.021075142043595157
2020-12-02 00:00:00-05:00,195.41915893554688,196.4797057005004,194.06304578757263,195.67993784056196,2398692,0.0,0.0,192.71213073730468,198.62904052734376,,-0.0008887237094353795,-0.0008891188584874705,0.020905304864428802
2020-12-03 00:00:00-05:00,194.14999389648438,196.64489218576392,193.37630535625615,195.26269953130912,3607344,0.0,0.0,193.77615966796876,197.8823127746582,,-0.006494578351353475,-0.006515759885229493,0.01996602925865588
2020-12-04 00:00:00-05:00,195.0975341796875,195.32355555575393,191.09004620650603,193.21113996487546,2843801,0.0,0.0,195.1061981201172,197.19078369140624,,0.004880454869899964,0.004868584057672777,0.02004648989051978
2020-12-07 00:00:00-05:00,196.59271240234375,198.20091129391184,195.61908198383927,195.94942087583186,2081724,0.0,0.0,195.37047729492187,196.35147247314453,196.82567443847657,0.007663747411995381,0.007634530081014254,0.019389302615706407
2020-12-08 00:00:00-05:00,194.28903198242188,197.23597245269772,194.0717187445563,195.85378006165226,2292434,0.0,0.0,195.10968627929688,195.90465087890624,197.06403656005858,-0.0117180356879516,-0.011787232970151707,0.016594359332142466
2020-12-09 00:00:00-05:00,193.71531677246094,194.99319173476982,192.13318230427953,194.30643456437178,2820226,0.0,0.0,194.7689178466797,195.77251739501952,197.2697134399414,-0.002952895508856357,-0.0029572639065335426,0.014835602805989766
2020-12-10 00:00:00-05:00,194.03697204589844,196.72310407090055,192.93295960426434,193.86310946259283,3682356,0.0,0.0,194.7463134765625,195.34091033935547,197.40671600341796,0.001660453488121938,0.0016590764593462492,0.012711590850538846
2020-12-11 00:00:00-05:00,194.50636291503906,196.50576742279708,192.489587113374,194.4455110181226,1656355,0.0,0.0,194.62807922363282,194.93929214477538,197.56458068847655,0.002419079540313618,0.0024161582776317902,0.01274842187869112
2020-12-14 00:00:00-05:00,192.20269775390625,196.12325332484556,192.037528333281,194.4802672083477,2171400,0.0,0.0,193.7500762939453,194.34903564453126,197.71409973144532,-0.011843649362458408,-0.011914344121282313,0.012738420586822223
2020-12-15 00:00:00-05:00,194.0021514892578,195.3495712138636,191.96797473065374,192.87205993996793,2360904,0.0,0.0,193.6927001953125,194.0673797607422,197.79789978027344,0.009362270958629182,0.009318716534386937,0.012231325739225463
2020-12-16 00:00:00-05:00,192.89816284179688,194.36727156136064,191.7246055143476,193.71530191826866,2009983,0.0,0.0,193.52926940917968,193.7435646057129,197.86153259277344,-0.005690600021629466,-0.0057068531753933244,0.012269549973985288
2020-12-17 00:00:00-05:00,195.14964294433594,195.67990876684885,193.36756674443254,193.70659872164245,1819802,0.0,0.0,193.75180358886718,193.73443374633788,197.90430206298828,0.01167185871223464,0.01160426800043076,0.011777136756387715
2020-12-18 00:00:00-05:00,196.55795288085938,197.6880447289724,193.0720379517391,195.28007783445415,4761739,0.0,0.0,194.16212158203126,193.74660568237306,197.99818756103517,0.007216564249236779,0.007190649451963606,0.01183613826970392
2020-12-21 00:00:00-05:00,196.60142517089844,196.96652165195368,191.51600420136677,194.26300323185154,2800486,0.0,0.0,195.0418670654297,193.7639923095703,197.9999270629883,0.0002211678001420303,0.00022114334614967783,0.01183570017850633
2020-12-22 00:00:00-05:00,193.79354858398438,196.52316099398612,193.54144785880393,195.86248323144426,2057585,0.0,0.0,195.000146484375,193.84440231323242,197.95089813232423,-0.014282076462432958,-0.014385046913551783,0.011313161450201514
2020-12-23 00:00:00-05:00,191.7420196533203,195.52347106538497,191.65508835995269,194.25430410693122,1977722,0.0,0.0,194.7689178466797,193.94480895996094,197.86309936523438,-0.010586156998797058,-0.010642588977327104,0.01118932436689965
2020-12-24 00:00:00-05:00,192.69900512695312,194.50862265968146,191.89859909992813,192.05518823436157,689208,0.159574,0.0,194.27879028320314,194.13826675415038,197.77827056884766,0.004991005494586309,0.004978591714359225,0.011156413350961543
2020-12-28 00:00:00-05:00,193.7952423095703,196.05727198583094,192.67292770076853,194.2563544639818,2385833,0.0,0.0,193.72624816894532,194.40566177368163,197.73501373291015,0.005688857510680823,0.005672737069823641,0.01117697800930885
2020-12-29 00:00:00-05:00,193.8909454345703,196.31827947561413,193.71694084745934,196.09207351236984,1955501,0.0,0.0,193.18415222167968,194.33664321899414,197.65837646484374,0.0004938362978339494,0.0004937144008192162,0.007619109636881339
2020-12-30 00:00:00-05:00,191.99429321289062,195.62225858004678,191.65499927299163,194.7087345795376,1609882,0.0,0.0,192.82430114746094,194.15670852661134,197.60674407958984,-0.009782056699082498,-0.00983021533339929,0.007887146070876403
2020-12-31 00:00:00-05:00,193.26449584960938,193.4472006348115,191.11556951566675,192.1247809736373,2070444,0.0,0.0,193.12879638671876,194.04897537231446,197.52488067626953,0.006615835374389478,0.006594046782567751,0.008064161185950604
2021-01-04 00:00:00-05:00,194.21282958984375,196.32695510923125,191.12427850471028,195.7440398154368,3601140,0.0,0.0,193.4315612792969,194.05211715698243,197.47032836914062,0.004906921657107377,0.004894921955420626,0.008022709263664959
2021-01-05 00:00:00-05:00,199.03268432617188,199.55468301652002,193.777806664249,193.777806664249,4187023,0.0,0.0,194.4790496826172,194.24887466430664,197.38299560546875,0.024817385887982324,0.024514436608688447,0.009715034192845135
2021-01-06 00:00:00-05:00,205.62734985351562,206.74966416432656,193.54288427057665,194.77830153262784,4472971,0.0,0.0,196.82633056640626,194.70060653686522,197.4505059814453,0.0331335807968931,0.03259649523018355,0.01202356663506579
2021-01-07 00:00:00-05:00,208.55064392089844,211.45649046108818,206.96721721565345,207.45443004021394,4168186,0.0,0.0,200.13760070800782,195.41368713378907,197.53736328125,0.014216465219559993,0.01411635893400506,0.011827117339014443
2021-01-08 00:00:00-05:00,211.83924865722656,213.11816712431357,209.2379105855811,209.7077228702729,2591467,0.0,0.0,203.85255126953126,196.31988372802735,197.60532257080078,0.01576885438711706,0.015645817748491424,0.012019345345379032
2021-01-11 00:00:00-05:00,212.3873748779297,212.47437715774262,210.40373787276923,211.42166454658076,1738474,0.0,0.0,207.48746032714843,197.2374038696289,197.8177688598633,0.002587463013476121,0.0025841212941952133,0.012009399236531958
2021-01-12 00:00:00-05:00,209.40322875976562,213.37048783587082,208.15911112035877,212.7788873016992,2499648,0.0,0.0,209.5615692138672,197.98224716186525,198.00582550048827,-0.014050487322418315,-0.014150129871432097,0.012710726484682272
2021-01-13 00:00:00-05:00,208.6637725830078,209.94269143032804,205.07062248331357,208.77687557406009,3674686,0.0,0.0,210.16885375976562,198.8053009033203,198.1883087158203,-0.00353125489581696,-0.003537504493338811,0.01230256467665696
2021-01-14 00:00:00-05:00,205.931884765625,209.99484639157487,205.60997632378778,209.0813374095849,2333494,0.0,0.0,209.64510192871094,199.40178756713868,198.26573455810546,-0.013092295723236003,-0.013178755292176093,0.012819301242805373
2021-01-15 00:00:00-05:00,205.9754180908203,207.91555429857962,204.4006915227836,205.93191694323428,2932236,0.0,0.0,208.4723358154297,200.05565032958984,198.3036950683594,0.0002113967210315426,0.00021137437989321797,0.012674232602382821
2021-01-19 00:00:00-05:00,205.4185791015625,208.49841483807563,204.84436406321325,208.07210367324058,2544655,0.0,0.0,207.07857666015624,200.56909713745117,198.23037567138672,-0.002703424488315842,-0.0027070853396765544,0.01258540758177772
2021-01-20 00:00:00-05:00,206.2363739013672,206.6626850421332,204.11354837404724,205.2097620471575,2313754,0.0,0.0,206.44520568847656,201.05301818847656,198.17654083251952,0.003981114090952476,0.003973210426232653,0.012544239376936302
2021-01-21 00:00:00-05:00,202.7998504638672,207.52401452305006,202.46054156084344,205.97538886331196,2684414,0.0,0.0,205.27242126464844,201.362939453125,197.96495910644532,-0.01666303267697833,-0.01680342274047598,0.013252429386162673
2021-01-22 00:00:00-05:00,207.09768676757812,208.32440388270973,203.45233633252954,203.88734771185784,3057444,0.0,0.0,205.50558166503907,202.02814636230468,198.04240356445314,0.021192502331143004,0.020971064340165133,0.013383126248354684
2021-01-25 00:00:00-05:00,207.1934051513672,208.1939164259323,203.20874553503836,206.98459967328571,2445955,0.0,0.0,205.74917907714843,202.80071563720702,198.25911193847656,0.0004621895361702766,0.00046208275948604784,0.012997471472809791
2021-01-26 00:00:00-05:00,203.56546020507812,207.81112677979132,203.56546020507812,207.81112677979132,1853530,0.0,0.0,205.37855529785156,203.3440383911133,198.27703887939452,-0.017509944120270737,-0.017665056531946707,0.013849630152722506
2021-01-27 00:00:00-05:00,193.3166961669922,200.4508081061272,189.51475650815945,200.4508081061272,5268662,0.0,0.0,202.79461975097655,203.3201110839844,198.09259826660156,-0.05034628186805867,-0.05165786806599407,0.018220558488568902
2021-01-28 00:00:00-05:00,198.8586883544922,201.8428216773798,195.96154233827187,196.27475055074436,2957052,0.0,0.0,202.00638732910156,203.56849822998046,197.98961547851562,0.028667943831983678,0.02826470684563079,0.019314171922980086
2021-01-29 00:00:00-05:00,206.9237060546875,208.01991988231097,196.57926903368764,198.31058457372373,6483406,0.0,0.0,201.97159118652343,204.31496887207032,198.13538421630858,0.040556526681994054,0.03975569183627324,0.02098214752107075
2021-02-01 00:00:00-05:00,210.32546997070312,212.66580156188783,207.98512340494221,208.36793347101965,4042978,0.0,0.0,202.59800415039064,205.168017578125,198.354404296875,0.01643970128350869,0.016306032389245002,0.021161786267212823
2021-02-02 00:00:00-05:00,213.23130798339844,214.12741660001902,211.27378639838304,212.93550019601295,4123742,0.0,0.0,204.5311737060547,206.11894149780272,198.71238525390626,0.013815911183272744,0.013721341530775812,0.021265372635402097
2021-02-03 00:00:00-05:00,207.26300048828125,212.71798353407064,207.16729798049022,212.3003725909825,3199121,0.0,0.0,207.3204345703125,206.53045730590821,198.93135498046874,-0.02798982734553157,-0.028389008882565406,0.02192987931800178
2021-02-04 00:00:00-05:00,204.91397094726562,208.69852523341032,204.11356493952334,206.7322886644668,2779618,0.0,0.0,208.5314910888672,206.4947883605957,199.104560546875,-0.011333569114997166,-0.011398283436885807,0.0208629337162764
2021-02-05 00:00:00-05:00,204.96617126464844,207.36740425013718,204.0700627527459,205.54037133966102,1659175,0.0,0.0,208.13998413085938,206.3155647277832,199.36017700195313,0.00025474259827928947,0.0002547101568929522,0.02059527017189183
2021-02-08 00:00:00-05:00,205.0183563232422,207.7240970743266,203.65243560670208,205.46206791717088,1747610,0.0,0.0,207.07856140136718,205.974520111084,199.66586639404298,0.0002546032756125527,0.0002545708696988942,0.02023273233354717
2021-02-09 00:00:00-05:00,206.19293212890625,207.43705002537027,204.2354103578913,205.76662086540233,2111503,0.0,0.0,205.67088623046874,205.6647979736328,200.0131280517578,0.005729125073133279,0.00571277605009179,0.020277790340103064
2021-02-10 00:00:00-05:00,206.6192169189453,207.8024330547356,205.51428786735312,207.8024330547356,1586306,0.0,0.0,205.54212951660156,205.5255973815918,200.3765655517578,0.0020674073821917993,0.00206527323647603,0.020062802609117324
2021-02-11 00:00:00-05:00,209.37713623046875,209.62944285432,206.5496069213799,208.16781945624012,2086010,0.0,0.0,206.43476257324218,205.56126556396484,200.6586819458008,0.013347835465881808,0.013259537962629688,0.020281377737348193
2021-02-12 00:00:00-05:00,213.93600463867188,214.9626165858267,208.96823426317738,209.01173540392867,2372748,0.0,0.0,208.22872924804688,205.9614715576172,201.02554229736327,0.02177347770763771,0.021539821135758024,0.020560111822628686
2021-02-16 00:00:00-05:00,210.77784729003906,216.51122264634077,210.1949469909344,215.60641391251758,1846762,0.0,0.0,209.38062744140626,206.20159301757812,201.33271606445314,-0.014762159151129328,-0.014872204166764257,0.020902672997508427
2021-02-17 00:00:00-05:00,208.72462463378906,211.0388553366698,208.19391072486476,209.72513588095669,2201630,0.0,0.0,209.8869659423828,206.36689529418945,201.62420867919923,-0.009741169115484283,-0.009788924686483383,0.021033539126761598
2021-02-18 00:00:00-05:00,206.54090881347656,207.5849212586592,204.88788037343485,207.12380914826593,1763966,0.0,0.0,209.87130432128907,206.38212203979492,201.853076171875,-0.010462185878373775,-0.010517299286556495,0.021173636148349
2021-02-19 00:00:00-05:00,201.18161010742188,207.53270147458036,201.07720737470905,206.47128866657434,3474917,0.0,0.0,208.2321990966797,206.30121002197265,201.94485412597658,-0.025947879947088692,-0.026290465423324836,0.021661027574564538
2021-02-22 00:00:00-05:00,196.1877899169922,201.58187260079438,195.7527784184345,201.58187260079438,3872875,0.0,0.0,204.68255615234375,205.75571517944337,201.98282928466796,-0.02482244867094574,-0.025135720635962203,0.021715525737623528
2021-02-23 00:00:00-05:00,194.75221252441406,197.17954605891086,193.8909049725335,196.0572316808319,2464003,0.0,0.0,201.47742919921876,205.1336555480957,202.00356719970702,-0.007317363599363302,-0.0073442668251844775,0.021729771775392343
2021-02-24 00:00:00-05:00,194.0127410888672,196.8315853411184,193.57772963803316,195.31776046679263,3249317,0.0,0.0,198.53505249023436,204.65601959228516,202.0030825805664,-0.003796986057111762,-0.003804212907972113,0.021458041846856308
2021-02-25 00:00:00-05:00,190.75888061523438,194.9958318094917,189.72355346941436,193.14271316990516,3297595,0.0,0.0,195.37864685058594,204.52812881469725,201.9281329345703,-0.01677137519613925,-0.016913607236436125,0.018616771913615274
2021-02-26 00:00:00-05:00,191.11557006835938,193.83871144938385,191.01986756154815,193.2557961806246,3529963,0.0,0.0,193.36543884277344,204.14097290039064,201.90639038085936,0.001869844549174271,0.0018680985659945185,0.017326491796920352
2021-03-01 00:00:00-05:00,196.33567810058594,197.25788742908367,192.20311411902907,192.20311411902907,2242238,0.0,0.0,193.3950164794922,203.61157150268554,201.95306091308595,0.02731388149254088,0.02694751374738573,0.01580740432211178
2021-03-02 00:00:00-05:00,194.96104431152344,197.26657497178343,193.255814458006,195.82235197970888,2330448,0.0,0.0,193.43678283691406,202.84335021972657,201.99431854248047,-0.007001446717994186,-0.007026071854434814,0.015185691161616902
2021-03-03 00:00:00-05:00,191.12429809570312,196.58798210824088,190.9328930542404,195.75276010913078,2724684,0.0,0.0,192.85909423828124,201.7379997253418,201.91381164550782,-0.01967955305824931,-0.01987577409075556,0.015000964797672194
2021-03-04 00:00:00-05:00,186.539306640625,191.46357563795627,185.01678176231061,190.32386077979677,4017598,0.0,0.0,192.0151794433594,200.701815032959,201.71343872070312,-0.02398957903710519,-0.024282015409964885,0.014707012284468001
2021-03-05 00:00:00-05:00,189.96717834472656,190.81108557954764,184.9211054445728,187.92265448760708,2743634,0.0,0.0,191.7855010986328,199.95447540283203,201.58075378417968,0.018376136192601367,0.018209335339811592,0.015527193782580875
2021-03-08 00:00:00-05:00,184.773193359375,190.87197871903882,184.52090170521512,189.67136214997566,3240067,0.0,0.0,189.47300415039064,198.94482650756837,201.4003466796875,-0.027341486200980647,-0.027722220577607704,0.016364115360586014
2021-03-09 00:00:00-05:00,188.2184600830078,190.53269101105712,187.66164543586146,188.0792564212212,5334425,0.0,0.0,188.1244873046875,198.10483169555664,201.32987548828126,0.01864592293391798,0.018474218816831693,0.017174285539719777
2021-03-10 00:00:00-05:00,185.25167846679688,190.76754769404525,183.76395457525075,188.6795230942525,3706157,0.0,0.0,186.94996337890626,197.05776901245116,201.18092895507812,-0.015762436983612238,-0.015887985238747116,0.017197576165360533
2021-03-11 00:00:00-05:00,190.72413635253906,191.40273937258434,186.67857400062988,187.7834883249907,2733482,0.0,0.0,187.78692932128905,196.26301498413085,201.1195068359375,0.029540665601704763,0.02911274704721591,0.018828505587273024
2021-03-12 00:00:00-05:00,186.77423095703125,190.18467563551553,186.04341175655728,189.3407684381155,2581202,0.0,0.0,187.14833984375,195.13286972045898,200.97717254638673,-0.020710044732915822,-0.020927505361924413,0.018733371468205598
2021-03-15 00:00:00-04:00,188.79263305664062,190.0367506303232,186.70460837934402,187.2266070613811,2010886,0.0,0.0,187.9522277832031,193.8757011413574,200.91313934326172,0.010806641201342781,0.010748666753039548,0.018039798764987534
2021-03-16 00:00:00-04:00,187.8356170654297,189.69743576609673,186.75680385039126,188.99273232648832,4423903,0.0,0.0,187.8756591796875,192.72858963012695,200.80456176757812,-0.005069138428318909,-0.005082030095405267,0.017924037279717763
2021-03-17 00:00:00-04:00,186.30441284179688,187.73123530965495,185.13859722316445,186.556719462715,3333578,0.0,0.0,188.0862060546875,191.60757904052736,200.64639343261717,-0.00815183109335138,-0.008185238949110961,0.01790819445737264
2021-03-18 00:00:00-04:00,187.8791046142578,189.9758293013456,185.06026111054203,186.34787968851086,3927809,0.0,0.0,187.51719970703124,190.67448883056642,200.4233218383789,0.008452251605001404,0.008416731336888021,0.018131146986190207
2021-03-19 00:00:00-04:00,192.32489013671875,192.71640039870755,187.9661357848766,188.6186379136163,5299457,0.0,0.0,188.62733154296876,190.23165283203124,200.15727264404296,0.02366301208209798,0.023387382691820523,0.01844314357476855
2021-03-22 00:00:00-04:00,194.49124145507812,194.80444970409897,190.29779090816217,191.75941442901586,3060715,0.0,0.0,189.76705322265624,190.14682540893554,199.87608459472656,0.011264019528722358,0.011201052858097586,0.017857768528082255
2021-03-23 00:00:00-04:00,191.6811065673828,195.35255822942653,190.75889728107785,193.9431361260522,2748598,0.0,0.0,190.53615112304686,189.99327011108397,199.4729217529297,-0.01444864491928477,-0.014554043061419511,0.01807548399885224
2021-03-24 00:00:00-04:00,190.9416046142578,191.933430797058,189.56698330039316,190.62841132058287,2021489,0.0,0.0,191.46358947753907,189.8397132873535,199.04400634765625,-0.0038579804048921584,-0.0038654416075926184,0.018076049907724996
2021-03-25 00:00:00-04:00,190.4451904296875,191.9778821220673,187.5626868194008,191.9778821220673,2657230,0.18617,0.0,191.976806640625,189.82402877807618,198.6648455810547,-0.00259982200093678,-0.002603207407063611,0.01768403754087363
2021-03-26 00:00:00-04:00,197.0462188720703,197.2465007936255,189.83560503962713,191.4902167024438,2977243,0.0,0.0,192.92107238769532,190.1205612182617,198.43249450683595,0.034661040415299604,0.034073875895133075,0.019305817205319473
2021-03-29 00:00:00-04:00,197.57745361328125,198.9011401299179,193.58897693829823,195.79222827112713,2650913,0.0,0.0,193.53831481933594,190.1826499938965,198.26540588378907,0.0026959905358845404,0.0026923628720352797,0.018348197645145774
2021-03-30 00:00:00-04:00,194.1985626220703,196.75884984944102,193.519294792117,196.51501011561163,2773414,0.0,0.0,194.04180603027345,190.14452590942383,198.02986877441407,-0.01710160207765632,-0.01724952336067962,0.018700412972392697
2021-03-31 00:00:00-04:00,196.00985717773438,197.99539373636415,194.886468001591,195.50477572034387,3010970,0.0,0.0,195.05545654296876,190.3888038635254,197.8416943359375,0.009327023491873199,0.00928379539337087,0.01821480314321567
