Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA_5,SMA_20,SMA_50,Returns,Log_Returns,Volatility_20
2020-09-28 00:00:00-04:00,268.2605629833185,268.8619384765625,263.4982800129967,268.8619384765625,58438300,0.0,0.0,0.0,,,,,,
2020-09-29 00:00:00-04:00,268.29939679220615,269.35660655695176,267.0869961996597,267.6495666503906,27050000,0.0,0.0,0.0,,,,-0.004509272800164554,-0.0045194702376566125,
2020-09-30 00:00:00-04:00,267.8434982590533,272.63490714755216,267.57192174551824,269.482666015625,49380800,0.0,0.0,0.0,,,,0.006848878509968959,0.00682553148156755,
2020-10-01 00:00:00-04:00,273.31382423937913,274.37103371623084,271.42246799020177,273.7599792480469,50020200,0.0,0.0,0.0,,,,0.015872313034686503,0.01574766511141936,
2020-10-02 00:00:00-04:00,267.7173012095169,273.7502046462461,265.2149206944248,266.0587463378906,75497400,0.0,0.0,0.0,269.16257934570314,,,-0.028131332166628886,-0.02853459904837199,
2020-10-05 00:00:00-04:00,268.0278070242552,272.0529708730623,267.92112998519195,271.73291015625,28184600,0.0,0.0,0.0,269.7367736816406,,,0.021326732898129475,0.021102500622247094,
2020-10-06 00:00:00-04:00,271.04426758460295,272.7319196085046,266.0006696654102,266.88330078125,49704200,0.0,0.0,0.0,269.5835205078125,,,-0.017846971028321224,-0.018008148785145454,
2020-10-07 00:00:00-04:00,269.53115461363507,272.29540366832026,268.9394878646512,271.5000915527344,27539700,0.0,0.0,0.0,269.98700561523435,,,0.017298912138637323,0.01715098945558352,
2020-10-08 00:00:00-04:00,273.9055242564302,273.97342579062416,271.8783941041761,272.9453125,25443300,0.0,0.0,0.0,269.824072265625,,,0.005323095616654339,0.005308978020564049,
2020-10-09 00:00:00-04:00,274.5941071970542,277.1935159573424,274.20614501778664,277.11590576171875,30201100,0.0,0.0,0.0,272.03550415039064,,,0.015279959283853728,0.015164396416404238,
2020-10-12 00:00:00-04:00,281.8103604480807,288.51251396565084,280.7628594396617,285.670654296875,79370700,0.0,0.0,0.0,274.82305297851565,,,0.030870651439661945,0.03040373784276849,
2020-10-13 00:00:00-04:00,287.4747257450945,288.11484717073796,284.29335837118526,285.66094970703125,64240000,0.0,0.0,0.0,278.5785827636719,,,-3.397125220172548e-05,-3.3971829237782015e-05,
2020-10-14 00:00:00-04:00,286.46597907603257,287.43589941852827,281.5290880846838,283.2749328613281,36949100,0.0,0.0,0.0,280.9335510253906,,,-0.00835261819352695,-0.00838769677745267,
2020-10-15 00:00:00-04:00,278.56119867801186,281.96559974038394,277.9210475518464,281.37396240234375,42514200,0.0,0.0,0.0,282.61928100585936,,,-0.006710690705255429,-0.006733308634869749,
2020-10-16 00:00:00-04:00,283.0227735387926,284.4485577745479,279.48256984037573,279.8317565917969,40570700,0.0,0.0,0.0,283.162451171875,,,-0.0054809826658432925,-0.005496058362992552,
2020-10-19 00:00:00-04:00,281.75210457590913,282.7123456851176,274.2837369242424,275.2633361816406,36756800,0.0,0.0,0.0,281.08098754882815,,,-0.016325596729253267,-0.01646032767139838,
2020-10-20 00:00:00-04:00,276.00058469919105,278.968539164316,274.43902684776856,275.8551025390625,32195400,0.0,0.0,0.0,279.11981811523435,,,0.002149819026502575,0.0021475114722034954,
2020-10-21 00:00:00-04:00,276.10723501470113,278.6775179846349,275.1567024297586,275.64166259765625,29306100,0.0,0.0,0.0,277.5931640625,,,-0.0007737393270658144,-0.0007740388178340939,
2020-10-22 00:00:00-04:00,276.4758145875278,277.377863108772,272.37306999580943,275.6319885253906,32196200,0.0,0.0,0.0,276.44476928710935,,,-3.5096553164137845e-05,-3.5097169062570495e-05,
2020-10-23 00:00:00-04:00,276.20423681047134,276.3400398817427,273.3041841271928,276.1751403808594,24658500,0.0,0.0,0.0,275.71344604492185,275.0184951782227,,0.0019705690125975117,0.001968629988383627,
2020-10-26 00:00:00-04:00,273.8861208080625,276.7182717332685,268.43517302496605,272.0335693359375,38421100,0.0,0.0,0.0,275.06749267578124,275.1770767211914,,-0.014996176119293159,-0.015109755705190818,0.014570807699155365
2020-10-27 00:00:00-04:00,273.0325731902011,274.98212252748715,271.7716885996856,274.1576843261719,30559100,0.0,0.0,0.0,274.72800903320314,275.50248260498046,,0.007808282615338946,0.007777955741542397,0.01459989200957762
2020-10-28 00:00:00-04:00,269.6475651200567,270.2586196745577,263.2169884840153,263.46917724609375,53413500,0.0,0.0,0.0,272.29351196289065,275.2018081665039,,-0.03898671345415128,-0.039767044357316636,0.017071750441335534
2020-10-29 00:00:00-04:00,264.7882498221216,271.0830232855751,264.3226774083296,268.0762939453125,43246300,0.0,0.0,0.0,270.782373046875,274.91762390136716,,0.01748635930538267,0.0173352321566746,0.01715924229384668
2020-10-30 00:00:00-04:00,266.0878953550869,266.9608175864228,259.03658638911327,261.277099609375,65838300,0.0,0.0,0.0,267.8027648925781,274.6785415649414,,-0.02536290783445605,-0.025690090436348033,0.016937814566712044
2020-11-02 00:00:00-05:00,263.67287734493533,265.2926279027856,258.9396608651883,261.859130859375,39987400,0.0,0.0,0.0,265.76787719726565,274.18485260009766,,0.002227639739074583,0.002225162228323091,0.016146370272336293
2020-11-03 00:00:00-05:00,263.7795530212159,268.49338172366197,262.6932468707524,266.3886413574219,43604100,0.0,0.0,0.0,264.2140686035156,274.1601196289063,,0.017297508332750677,0.017149609520110794,0.016211670278838346
2020-11-04 00:00:00-05:00,275.059703583113,280.08388380231037,273.3914394269772,278.27984619140625,75728200,0.0,0.0,0.0,267.17620239257815,274.49910736083984,,0.0446385580608506,0.04367094813364018,0.018705098743244858
2020-11-05 00:00:00-05:00,284.70073465357484,286.5048019946094,283.21675762125653,285.5348815917969,52054200,0.0,0.0,0.0,270.667919921875,275.1285858154297,,0.026071005499264555,0.02573695049357746,0.019492900541799623
2020-11-06 00:00:00-05:00,284.8753075552266,286.47567026810736,281.11201173123675,285.74822998046875,40959800,0.0,0.0,0.0,275.56214599609376,275.56020202636716,,0.000747188530811016,0.0007469095244323221,0.01925841818640304
2020-11-09 00:00:00-05:00,288.6967145428017,290.14191563304286,279.4533770874119,279.90924072265625,86537100,0.0,0.0,0.0,279.17216796875,275.2721313476562,,-0.020434034738243567,-0.020645698013455047,0.018574599974656283
2020-11-10 00:00:00-05:00,276.5922277307391,278.03739972925734,272.1790719237779,274.8948669433594,69024900,0.0,0.0,0.0,280.8734130859375,274.7338272094727,,-0.0179142845243373,-0.018076687801833434,0.01895932934105772
2020-11-11 00:00:00-05:00,277.4263450028345,281.5194104839505,274.8560617314328,281.0441589355469,36102900,0.0,0.0,0.0,281.4262756347656,274.6222885131836,,0.02236961373838442,0.022123083677545372,0.0196288745792198
2020-11-12 00:00:00-05:00,282.0140949175027,283.2846884084327,278.60966448017314,279.7250671386719,34414600,0.0,0.0,0.0,280.2643127441406,274.53984375,,-0.004693539271091951,-0.00470458851346182,0.01959888846910986
2020-11-13 00:00:00-05:00,281.44180521121535,282.79968780168974,279.2109706129312,282.1789245605469,24806900,0.0,0.0,0.0,279.5504516601562,274.6572021484375,,0.00877239014356368,0.008734136284878836,0.0196524482030708
2020-11-16 00:00:00-05:00,281.87817428691255,284.68125757935945,281.2671198889265,284.3805847167969,30168400,0.0,0.0,0.0,280.44472045898436,275.1130645751953,,0.007802355047169973,0.00777207408160448,0.019296038907973156
2020-11-17 00:00:00-05:00,284.57459126254406,284.90436059076063,282.8384257525771,283.47857666015625,21843500,0.0,0.0,0.0,282.1614624023438,275.49423828125,,-0.0031718341726418853,-0.0031768751007989586,0.019327731714514546
2020-11-18 00:00:00-05:00,282.9257441418384,284.54549435708617,281.29625565275535,281.383544921875,28069600,0.0,0.0,0.0,282.2293395996094,275.7813323974609,,-0.007390441150665339,-0.007417885763001175,0.019425822095145453
2020-11-19 00:00:00-05:00,280.83075680460064,283.89570877581605,280.1615093703999,283.5853271484375,22718400,0.0,0.0,0.0,283.0013916015625,276.17899932861326,,0.007824843585554353,0.007794388265894678,0.019478734168212334
2020-11-20 00:00:00-05:00,283.507707799902,284.254565416675,281.5581880149653,281.6454772949219,25907300,0.0,0.0,0.0,282.8947021484375,276.45251617431643,,-0.006840445071758738,-0.006863948158519006,0.019569419206959707
2020-11-23 00:00:00-05:00,282.644459351439,283.9441489149283,279.404929317139,281.6551513671875,26875600,0.0,0.0,0.0,282.3496154785156,276.93359527587893,,3.434840267457773e-05,3.434781278170246e-05,0.019201353027718186
2020-11-24 00:00:00-05:00,282.7220234514983,286.1070650033078,280.91798612671374,285.6123962402344,24516800,0.0,0.0,0.0,282.77637939453126,277.506330871582,,0.014049964482587773,0.013952178592696866,0.019352321583108314
2020-11-25 00:00:00-05:00,286.67934584233177,288.0081318973109,285.72881330683447,287.36798095703125,23326800,0.0,0.0,0.0,283.9732666015625,278.7012710571289,,0.006146738516630057,0.00612792437713573,0.0167500722565184
2020-11-27 00:00:00-05:00,289.3369131123959,291.1409802047551,288.9392422501037,290.015869140625,17163100,0.0,0.0,0.0,285.259375,279.79824981689455,,0.009214277021313944,0.009172084554808547,0.01651253208668898
2020-11-30 00:00:00-05:00,290.3359674187615,290.9470220034066,285.913132786576,290.6075439453125,27836200,0.0,0.0,0.0,287.0517883300781,281.26477203369143,,0.0020401463079959825,0.0020380680356899723,0.015010380218648279
2020-12-01 00:00:00-05:00,292.88679861518204,295.96145861671533,291.7810753996126,294.33197021484375,27521300,0.0,0.0,0.0,289.5871520996094,282.88841400146487,,0.012815999952954238,0.01273457002485013,0.015077706953289383
2020-12-02 00:00:00-05:00,293.1585396186654,295.04989687541257,291.31569615802766,294.7104187011719,23620000,0.0,0.0,0.0,291.40675659179686,284.3045028686523,,0.0012857879015042428,0.001284961984134317,0.014868169606848856
2020-12-03 00:00:00-05:00,295.0206728275541,296.67922826476314,294.39990962320763,295.1273498535156,22828700,0.0,0.0,0.0,292.95863037109376,285.1468780517578,,0.0014147146686609435,0.0014137149026754046,0.01161435451421834
2020-12-04 00:00:00-05:00,295.175809651773,296.4755288035832,294.4968832526596,296.33001708984375,19332100,0.0,0.0,0.0,294.2214599609375,285.68663482666017,,0.004075078900430906,0.004066798254974672,0.010280239949941001
2020-12-07 00:00:00-05:00,296.51443159709356,298.3766922562029,296.33014430688274,298.00811767578125,20851000,0.0,0.0,0.0,295.7015747070312,286.2996292114258,278.8637408447266,0.005662944990917795,0.00564697079688001,0.010309762115701159
2020-12-08 00:00:00-05:00,297.53280755923737,299.31745764035315,295.7772539077193,299.01678466796875,18341500,0.0,0.0,0.0,296.63853759765624,287.25500640869143,279.4668377685547,0.00338469636348937,0.0033789811712488854,0.008833244701994961
2020-12-09 00:00:00-05:00,298.8033440675616,299.0845996335578,291.1797553692577,292.2466735839844,48839300,0.0,0.0,0.0,296.1457885742187,288.12259674072266,279.9587799072266,-0.022641240997564704,-0.02290148963172081,0.00947212113336534
2020-12-10 00:00:00-05:00,290.20985415602473,294.5453992226482,289.123548120475,293.4202880859375,27519500,0.0,0.0,0.0,295.80437622070315,288.7414031982422,280.4375323486328,0.004015835279014279,0.004007793335411034,0.008327712865719133
