Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_5,SMA_20,SMA_50,Returns,Log_Returns,Volatility_20
2020-09-28 00:00:00-04:00,18.46374888180513,18.68723300457783,18.382483619017453,18.59783935546875,5646800,0.0,0.0,,,,,,
2020-09-29 00:00:00-04:00,18.577519619989186,18.74411585809344,18.354035538355834,18.419050216674805,5985800,0.0,0.0,,,,-0.009613436022145816,-0.009659943402052684,
2020-09-30 00:00:00-04:00,18.634409426358477,18.634409426358477,18.21995007415448,18.321533203125,7470800,0.0,0.0,,,,-0.005294356245444276,-0.005308421014032246,
2020-10-01 00:00:00-04:00,18.435303929582915,18.439368122346742,18.142745602037945,18.187440872192383,6340600,0.0,0.0,,,,-0.007318837863948269,-0.00734575195812188,
2020-10-02 00:00:00-04:00,17.984276909918634,18.215887875657703,17.91926376779196,18.098051071166992,7534400,0.0,0.0,18.324782943725587,,,-0.004914919127630646,-0.0049270370647388,
2020-10-05 00:00:00-04:00,18.158995017171755,18.687228395211502,18.158995017171755,18.622215270996094,6086400,0.0,0.0,18.329658126831056,,,0.028962466608582815,0.02855098058761683,
2020-10-06 00:00:00-04:00,18.569397047726785,18.748182804037747,18.297153444897063,18.337787628173828,7294200,0.0,0.0,18.31340560913086,,,-0.015273566473332445,-0.015391408845086371,
2020-10-07 00:00:00-04:00,18.463748464785755,18.829448339212774,18.43124267041196,18.77662467956543,5480800,0.0,0.0,18.404423904418945,,,0.023930752187214743,0.0236488995134819,
2020-10-08 00:00:00-04:00,18.857893816686556,18.931033800593823,18.658790182708838,18.69129753112793,5878200,0.0,0.0,18.505195236206056,,,-0.004544328381360319,-0.004554685230104617,
2020-10-09 00:00:00-04:00,18.78068654676076,19.134195348236638,18.76036868400345,18.947282791137695,6264200,0.0,0.0,18.675041580200194,,,0.013695424813791268,0.013602490042762745,
2020-10-12 00:00:00-04:00,19.14232364569667,19.816835509829133,19.105753659989198,19.35767936706543,11841200,0.0,0.0,18.82213439941406,,,0.02165991717396487,0.02142867434323306,
2020-10-13 00:00:00-04:00,18.378419867695904,18.72786608621192,18.10211362747559,18.42717933654785,12835800,0.0,0.0,18.840012741088866,,,-0.04806877998510006,-0.04926249468428426,
2020-10-14 00:00:00-04:00,18.557202943755627,18.679103923357623,18.207758325673986,18.264644622802734,6975400,0.0,0.0,18.737616729736327,,,-0.008820379439339998,-0.008859509249172967,
2020-10-15 00:00:00-04:00,18.13868103454313,18.354036745515486,18.000527934099363,18.13055419921875,6590200,0.0,0.0,18.625468063354493,,,-0.007341529296254534,-0.007368610951043707,
2020-10-16 00:00:00-04:00,18.24839208223359,18.540951971338878,18.191505781582105,18.390607833862305,6768800,0.0,0.0,18.514133071899415,,,0.014343391370505332,0.01424149810670301,
2020-10-19 00:00:00-04:00,18.37841609087874,18.43530238452164,17.959894173332877,18.0533504486084,8233000,0.0,0.0,18.253267288208008,,,-0.018338566528123157,-0.01850880250724771,
2020-10-20 00:00:00-04:00,18.24839246661262,18.455621359070253,18.20369564372056,18.30121612548828,4748200,0.0,0.0,18.228074645996095,,,0.013729621966042771,0.013636224608989063,
