Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_5,SMA_20,SMA_50,Returns,Log_Returns,Volatility_20
2020-09-28 00:00:00-04:00,55.75553320724775,57.25752654893664,55.72683385978211,56.788753509521484,8616000,0.0,0.0,,,,,,
2020-09-29 00:00:00-04:00,56.807891349145194,57.64020532535562,56.58785448874288,57.06619644165039,5402200,0.0,0.0,,,,0.004885526006172869,0.004873630551962331,
2020-09-30 00:00:00-04:00,56.855724740174765,57.57323766859751,56.43478513597217,56.87485885620117,9074400,0.0,0.0,,,,-0.003352905877385015,-0.0033585394624079915,
2020-10-01 00:00:00-04:00,57.75499898381219,58.37684490282521,56.93225034614907,58.02287292480469,7542800,0.0,0.0,,,,0.020184912836550106,0.019983897960317066,
2020-10-02 00:00:00-04:00,56.53043933946705,57.07574875034144,55.66942255942399,55.68855667114258,7103900,0.0,0.0,56.888247680664065,,,-0.040230966444686156,-0.041062613513231365,
2020-10-05 00:00:00-04:00,56.377380141894356,58.00374343321323,56.21474198803281,57.975040435791016,6694600,0.0,0.0,57.12550506591797,,,0.041058413098238544,0.040237900544885394,
2020-10-06 00:00:00-04:00,57.71674670727737,59.467476506369685,57.56367376582339,57.783714294433594,6947900,0.0,0.0,57.26900863647461,,,-0.003300146751416655,-0.003305604246037095,
2020-10-07 00:00:00-04:00,58.83605982459008,59.11349903134053,58.28118141108918,58.47251892089844,5335400,0.0,0.0,57.588540649414064,,,0.011920393745460611,0.011849905464375182,
2020-10-08 00:00:00-04:00,59.02738784988911,59.98407159575617,58.71168046201273,59.88840103149414,5411500,0.0,0.0,57.961646270751956,,,0.024214488048840632,0.023925965668622623,
2020-10-09 00:00:00-04:00,60.548526763916016,61.04600284510893,60.32848989810254,60.548526763916016,6366800,0.0,0.0,58.93364028930664,,,0.011022597381999288,0.010962291303873618,
2020-10-12 00:00:00-04:00,61.28516832604494,62.299258223768135,61.20863551172926,61.87831497192383,7021900,0.0,0.0,59.7142951965332,,,0.021962354479618806,0.021724655955937974,
2020-10-13 00:00:00-04:00,62.41405783189244,62.586261232028335,61.38084472999626,61.88788604736328,7189900,0.0,0.0,60.53512954711914,,,0.00015467576070538058,0.00015466379964328072,
2020-10-14 00:00:00-04:00,62.08877673982961,62.35664702159311,60.6824504616535,61.20862579345703,5823900,0.0,0.0,61.08235092163086,,,-0.010975657714118792,-0.011036334633118136,
2020-10-15 00:00:00-04:00,59.69706771064361,60.93118697974089,59.33352686226745,60.75898361206055,6397300,0.0,0.0,61.25646743774414,,,-0.007346059081832057,-0.0073731742485388645,
2020-10-16 00:00:00-04:00,60.998165828203554,61.160803994174955,59.70664398127701,60.271087646484375,6841000,0.0,0.0,61.20097961425781,,,-0.008030021843211443,-0.008062436110077226,
2020-10-19 00:00:00-04:00,60.43372486633189,60.864233384384875,59.13263772765805,59.362239837646484,5757500,0.0,0.0,60.69776458740235,,,-0.015079333131810535,-0.015194182304237929,
2020-10-20 00:00:00-04:00,59.9553696215477,60.28064224665352,59.33352736583233,59.56312942504883,4479700,0.0,0.0,60.23281326293945,,,0.003384130854087841,0.00337841756930943,
2020-10-21 00:00:00-04:00,59.69707497098314,60.137148675483914,59.228298268738854,59.41963577270508,6188900,0.0,0.0,59.87501525878906,,,-0.0024091019684302495,-0.002412008523641022,
2020-10-22 00:00:00-04:00,59.05609268828346,59.45790179664556,58.22377877379945,59.02739334106445,6013400,0.0,0.0,59.52869720458985,,,-0.0066012257823500065,-0.006623110235911551,
2020-10-23 00:00:00-04:00,59.0273883031917,59.4770271855702,58.03243632397907,58.30987548828125,6519800,0.0,0.0,59.13645477294922,59.03983058929443,,-0.012155675732406723,-0.012230160179955216,
2020-10-26 00:00:00-04:00,57.71673891242486,57.879373416565656,56.109509738818026,56.932254791259766,6715400,0.0,0.0,58.650457763671874,59.04700565338135,,-0.023625855577385835,-0.02390942133154837,0.018240379340791216
2020-10-27 00:00:00-04:00,57.19056992793436,57.39147634705938,56.224320667073805,56.28172302246094,4626200,0.0,0.0,57.9941764831543,59.007781982421875,,-0.011426418489553614,-0.011492201599620343,0.018387888031591092
2020-10-28 00:00:00-04:00,55.27718607724163,55.69812926419041,54.40660400804151,54.83711242675781,8976600,0.0,0.0,57.07767181396484,58.905894660949706,,-0.025667490583516916,-0.026002648160484153,0.019225985194135084
2020-10-29 00:00:00-04:00,54.7510111428447,57.62106242263396,54.48314085789123,56.92268371582031,6314400,0.0,0.0,56.65672988891602,58.850885200500485,,0.03803211359547887,0.037326722218383464,0.020653807882405166
2020-10-30 00:00:00-04:00,56.195613683700486,56.71222021419859,55.73640220187637,56.66438674926758,7336200,0.0,0.0,56.327632141113284,58.89967670440674,,-0.0045376807573278555,-0.004548007281476896,0.018492199924571632
