Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA_5,SMA_20,SMA_50,Returns,Log_Returns,Volatility_20
2020-09-28 00:00:00-04:00,25.316848159876,25.72877215169187,25.283895057640695,25.44866371154785,26376000,0.0,0.0,0.0,,,,,,
2020-09-29 00:00:00-04:00,25.374513181698948,25.432183851214347,24.50123489964027,24.748390197753906,23800900,0.0,0.0,0.0,,,,-0.027517103519906327,-0.027902790811190525,
2020-09-30 00:00:00-04:00,24.904926096654112,25.19327322752739,24.55890985387927,24.67424964904785,24574500,0.0,0.0,0.0,,,,-0.002995772578080036,-0.0030002688869410947,
2020-10-01 00:00:00-04:00,24.402379829856105,24.509479384505248,23.768016456894145,23.916309356689453,28365200,0.0,0.0,0.0,,,,-0.030717865918473697,-0.031199549427375475,
2020-10-02 00:00:00-04:00,23.273709349346817,24.3529499446793,23.232517571965005,24.146987915039062,28705200,0.0,0.0,0.0,24.586920166015624,,,0.009645240614229111,0.009599022234916266,
2020-10-05 00:00:00-04:00,24.361186555971226,24.888448804460943,24.303517443963344,24.871973037719727,31572200,0.0,0.0,0.0,24.47158203125,,,0.030023832588624177,0.029581940409412387,
2020-10-06 00:00:00-04:00,25.234467935952644,25.374522183157584,24.435335802704248,24.501243591308594,31111600,0.0,0.0,0.0,24.422152709960937,,,-0.014905510143843448,-0.015017713622943922,
2020-10-07 00:00:00-04:00,24.641291813984665,24.913161571929084,24.361183388058265,24.847253799438477,21043000,0.0,0.0,0.0,24.456753540039063,,,0.014122148814218694,0.014023360255424753,
2020-10-08 00:00:00-04:00,25.05321501053119,25.794677820974243,24.937876805078883,25.778202056884766,30563100,0.0,0.0,0.0,24.829132080078125,,,0.03746684703914149,0.036782017951086814,
2020-10-09 00:00:00-04:00,26.00887805354772,26.074785822951497,25.325084356721554,25.36627769470215,25517900,0.0,0.0,0.0,25.072990036010744,,,-0.015979561385763952,-0.016108611196169933,
2020-10-12 00:00:00-04:00,25.283895145072652,25.522810244042063,25.020264040817306,25.432188034057617,16684600,0.0,0.0,0.0,25.18503303527832,,,0.0025983449423969684,0.0025949750802910236,
2020-10-13 00:00:00-04:00,25.432187569896286,25.580478884809462,24.962592906225996,25.036739349365234,25383800,0.0,0.0,0.0,25.29213218688965,,,-0.015549141275725709,-0.015671297106317785,
2020-10-14 00:00:00-04:00,25.094404972290214,25.72876819936662,25.044974540847857,25.143836975097656,27244000,0.0,0.0,0.0,25.351448822021485,,,0.0042776187521054165,0.004268495748246537,
2020-10-15 00:00:00-04:00,24.7154395089525,25.45690237994801,24.493000176244248,25.44866371154785,20353900,0.0,0.0,0.0,25.285541152954103,,,0.012123318201278988,0.012050419371560612,
2020-10-16 00:00:00-04:00,25.399235286209446,25.43218996242278,24.830779692453063,24.871973037719727,18711500,0.0,0.0,0.0,25.186680221557616,,,-0.02266094127238749,-0.022921646481178323,
2020-10-19 00:00:00-04:00,24.962595437603635,25.08617390294427,24.319994960386545,24.344709396362305,25186000,0.0,0.0,0.0,24.969184494018556,,,-0.021199107950052754,-0.021427036043023037,
2020-10-20 00:00:00-04:00,24.484759946909428,24.847253476580264,24.319991303506484,24.633052825927734,22990300,0.0,0.0,0.0,24.888447189331053,,,0.01184419271024506,0.011774599239766304,
