Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA_5,SMA_20,SMA_50,Returns,Log_Returns,Volatility_20
2020-09-28 00:00:00-04:00,310.6479519592277,312.27007668390667,309.65042605252273,311.55224609375,64584600,0.0,0.0,0.0,,,,,,
2020-09-29 00:00:00-04:00,311.3471221496653,312.0929193655389,309.15630370881917,309.8554992675781,51304000,0.0,0.0,0.0,,,,-0.005446106864725686,-0.005460990969597757,
2020-09-30 00:00:00-04:00,310.52671711516024,315.37448419721386,310.3309503317547,312.2048034667969,104081100,0.0,0.0,0.0,,,,0.007581934820495073,0.007553336415877981,
2020-10-01 00:00:00-04:00,314.81510069439906,315.7939629952713,312.3166489842904,314.2091369628906,88698700,0.0,0.0,0.0,,,,0.0064199316405038065,0.006399411657137642,
2020-10-02 00:00:00-04:00,309.230868122025,314.181169883681,308.7554060877442,311.22589111328125,89431100,0.0,0.0,0.0,311.80951538085935,,,-0.009494459258712507,-0.009539818975999457,
2020-10-05 00:00:00-04:00,313.29558797537777,316.9313997047593,313.24898631167633,316.7449645996094,45713100,0.0,0.0,0.0,312.8480590820312,,,0.017733336601867933,0.017577935485651095,
2020-10-06 00:00:00-04:00,316.8847648697731,318.99168333486006,311.7293638988455,312.2420959472656,90128900,0.0,0.0,0.0,313.32537841796875,,,-0.014216070200313125,-0.014318086527962733,
2020-10-07 00:00:00-04:00,315.21594243856725,318.48818617516315,315.18797575920894,317.6771240234375,56999600,0.0,0.0,0.0,314.4198425292969,,,0.017406455268894172,0.017256698254586707,
2020-10-08 00:00:00-04:00,319.62564947044564,320.55791035357345,318.7026918499149,320.4926452636719,45242500,0.0,0.0,0.0,315.6765441894531,,,0.008862839113422227,0.008823794681607412,
2020-10-09 00:00:00-04:00,322.1520204494278,323.82077514743236,321.5274216830824,323.3546447753906,59528600,0.0,0.0,0.0,318.102294921875,,,0.008930000591321319,0.008890363931534695,
2020-10-12 00:00:00-04:00,325.90905385055936,330.0389624196058,325.41495675821676,328.5566711425781,80388500,0.0,0.0,0.0,320.4646362304687,,,0.016087680975793495,0.015959645605669544,
2020-10-13 00:00:00-04:00,328.4167384833257,328.5938702601133,325.44282511557634,326.4123840332031,73255500,0.0,0.0,0.0,323.29869384765624,,,-0.006526384327909418,-0.006547774290979387,
2020-10-14 00:00:00-04:00,326.99049365975,328.09055463642454,323.6250456420397,324.36151123046875,57727900,0.0,0.0,0.0,324.6355712890625,,,-0.006283072895070574,-0.006302894468116808,
