Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,SMA_5,SMA_20,SMA_50,Returns,Log_Returns,Volatility_20
2020-09-28 00:00:00-04:00,30.251169204711914,30.787882692953055,30.15358561310433,30.397546459323006,16711586,0.0,0.0,,,,,,
2020-09-29 00:00:00-04:00,29.86083221435547,30.397547589755852,29.56807956144603,30.299962127319514,14761158,0.0,0.0,,,,-0.012903203433725308,-0.012987172861631171,
2020-09-30 00:00:00-04:00,30.397546768188477,30.690299413185564,29.95841686709298,29.95841686709298,19417934,0.0,0.0,,,,0.017973864558770813,0.017814244477322435,
2020-10-01 00:00:00-04:00,30.44633674621582,30.690297580343874,29.81203783060304,30.592713993572502,15885525,0.0,0.0,,,,0.0016050630137824928,0.001603776276821984,
2020-10-02 00:00:00-04:00,31.178220748901367,31.22701254463492,29.519286623562497,29.519286623562497,18072625,0.0,0.0,30.426821136474608,,,0.02403849135566416,0.023754115125375,
2020-10-05 00:00:00-04:00,31.275806427001953,31.47097547850521,30.83667466071983,31.17822096765046,11693825,0.0,0.0,30.631748580932616,,,0.0031299309504062567,0.0031250429133522026,
2020-10-06 00:00:00-04:00,30.104787826538086,32.10526985247738,29.812035224615013,31.373387414069963,34121508,0.0,0.0,30.680539703369142,,,-0.03744167566700596,-0.038160617946500004,
2020-10-07 00:00:00-04:00,30.787883758544922,31.227013670377094,30.299962049220234,30.348755713912528,16710242,0.0,0.0,30.75860710144043,,,0.02269060775125853,0.02243700501065542,
2020-10-08 00:00:00-04:00,32.446815490722656,32.54439907271481,30.934256899447533,31.03184234863922,20699139,0.0,0.0,31.158702850341797,,,0.05388261646003234,0.05248107433460613,
2020-10-09 00:00:00-04:00,33.37387466430664,34.49609538853451,32.69078200267242,34.49609538853451,34410686,0.0,0.0,31.59783363342285,,,0.028571653629585025,0.028171095773213382,
2020-10-12 00:00:00-04:00,33.32508087158203,33.76420893251488,32.885949076249474,33.76420893251488,17863963,0.0,0.0,32.00768852233887,,,-0.0014620355956689313,-0.0014631054125778433,
2020-10-13 00:00:00-04:00,32.78836441040039,33.2762861219552,32.49561362410725,33.129912596008424,15105450,0.0,0.0,32.544403839111325,,,-0.01610548113145993,-0.01623658394762348,
2020-10-14 00:00:00-04:00,33.27628707885742,33.61783527428711,32.7883653532718,32.7883653532718,19652097,0.0,0.0,33.042084503173825,,,0.014880970040160424,0.014771334720587777,
2020-10-15 00:00:00-04:00,33.52025604248047,33.569045980754716,32.25165789694727,32.690786013416364,17907361,0.0,0.0,33.25677261352539,,,0.00733161614590272,0.00730487049458812,
2020-10-16 00:00:00-04:00,35.569515228271484,35.862269700194354,33.86178952231897,33.95937310149361,33937143,0.0,0.0,33.69590072631836,,,0.06113495025795679,0.05933904311574497,
2020-10-19 00:00:00-04:00,35.569515228271484,36.44777490964114,35.276760756348615,36.05743685854363,26250714,0.0,0.0,34.14478759765625,,,0.0,0.0,
2020-10-20 00:00:00-04:00,35.8134880065918,36.20382618807838,35.471943498191116,35.8622816796777,19746677,0.0,0.0,34.749812316894534,,,0.006859041422256906,0.00683562521183244,
2020-10-21 00:00:00-04:00,35.71590042114258,36.15502849245837,35.47193955165607,35.5207294849135,14809210,0.0,0.0,35.237734985351565,,,-0.0027248835810479433,-0.002728602834204072,
2020-10-22 00:00:00-04:00,37.66758346557617,37.813960718947996,35.71589671235022,35.76469037494063,19214348,0.0,0.0,36.0672004699707,,,0.054644654661380576,0.05320388996517749,
2020-10-23 00:00:00-04:00,37.22844696044922,39.18013326914547,36.886902603307085,38.69221169197141,26597033,0.0,0.0,36.39898681640625,33.029885578155515,,-0.011658207528185915,-0.011726697261645096,
2020-10-26 00:00:00-04:00,36.00865173339844,36.886915357256775,35.52072998752148,36.398989876979975,20917251,0.0,0.0,36.48681411743164,33.31775970458985,,-0.03276513866792963,-0.03331393677024086,0.026744345224140632
2020-10-27 00:00:00-04:00,34.642459869384766,36.10622451702694,34.59366622070402,36.10622451702694,19696497,0.0,0.0,36.25260848999024,33.55684108734131,,-0.037940655877057305,-0.0386791419415869,0.028364622674057108
2020-10-28 00:00:00-04:00,36.203819274902344,38.3506769959326,36.155025611133674,36.64295104562193,50860201,0.0,0.0,36.35019226074219,33.847154712677,,0.045070685263243426,0.044084524529430916,0.029498992279073034
2020-10-29 00:00:00-04:00,35.95985412597656,37.76516718800539,35.667099647161336,37.3748291277181,24738095,0.0,0.0,36.008646392822264,34.12283058166504,,-0.006738657793900371,-0.006761465066346249,0.029670366330944102
2020-10-30 00:00:00-04:00,36.203819274902344,36.78932456812896,35.56952031790705,35.81348116795144,20539191,0.0,0.0,35.80372085571289,34.374110507965085,,0.00678437537791754,0.006761465066346268,0.029453093982751703
2020-11-02 00:00:00-05:00,36.691741943359375,36.984496464898804,35.76469218248383,36.59415834764609,21844975,0.0,0.0,35.940338897705075,34.644907283782956,,0.013477104853279354,0.013387096475455636,0.02945563847306689
2020-11-03 00:00:00-05:00,38.3018798828125,38.64342429523628,36.789321254993986,37.326036570516465,19636808,0.0,0.0,36.67222290039062,35.05476188659668,,0.043882842682658074,0.04294726351072428,0.028384530373875685
2020-11-04 00:00:00-05:00,38.3018798828125,39.13134968578345,36.740531330018676,37.52120373921601,25465824,0.0,0.0,37.091835021972656,35.430461692810056,,0.0,0.0,0.028408848400381388
2020-11-05 00:00:00-05:00,38.98497772216797,39.27773224926699,38.59463959750249,38.7898067926354,17215987,0.0,0.0,37.696859741210936,35.75736980438232,,0.01783457734830396,0.017677407230932283,0.026658361115993484
2020-11-06 00:00:00-05:00,39.47289276123047,39.71685358104134,38.8385938828424,39.13134836037506,16878656,0.0,0.0,38.35067443847656,36.062320709228516,,0.012515462815951839,0.012437791798932087,0.026294787379724686
2020-11-09 00:00:00-05:00,42.54680633544922,45.913468403633196,42.01009469053845,45.62071761579085,38779589,0.0,0.0,39.52168731689453,36.523406982421875,,0.07787403859181796,0.07499061834220275,0.03034526675461144
2020-11-10 00:00:00-05:00,43.81540298461914,44.40090827731355,42.69318232855516,43.03473050582643,33051594,0.0,0.0,40.62439193725586,37.07475891113281,,0.02981649525390928,0.029380626421514795,0.029781666539789694
2020-11-11 00:00:00-05:00,43.376277923583984,44.4984986566135,43.08352338995898,44.44970498954275,17543666,0.0,0.0,41.63927154541015,37.57975845336914,,-0.010022161868265989,-0.010072721829586734,0.030303540844233447
2020-11-12 00:00:00-05:00,42.74197769165039,43.2786893419595,42.302845903870605,42.74197769165039,15954303,0.0,0.0,42.39067153930664,38.04084453582764,,-0.014623205639060166,-0.01473117861076085,0.030939971940993044
2020-11-13 00:00:00-05:00,45.13279724121094,45.13279724121094,43.181106592337116,43.22990025895885,26078809,0.0,0.0,43.52265243530273,38.51900863647461,,0.05593610026209883,0.054427672337761614,0.03053050167626643
2020-11-16 00:00:00-05:00,46.69413375854492,47.03567813196827,45.96225135789543,46.889304639357356,23830013,0.0,0.0,44.352117919921874,39.07523956298828,,0.03459427761566536,0.03400934756063935,0.03076937751937466
2020-11-17 00:00:00-05:00,47.23085403442383,47.52360851956914,45.52312825134082,46.10863348723231,18127238,0.0,0.0,45.03520812988281,39.646107864379886,,0.01149438339844333,0.011428824865257266,0.030729072564940643
2020-11-18 00:00:00-05:00,47.474815368652344,49.03616766027136,47.474815368652344,48.645829587366606,29867932,0.0,0.0,45.854915618896484,40.23405361175537,,0.005165295847725071,0.005152001467082566,0.03054813268729037
2020-11-19 00:00:00-05:00,47.133270263671875,47.62119191404373,46.40138778811409,46.93809936288367,17490999,0.0,0.0,46.73317413330078,40.70733795166016,,-0.007194237667451642,-0.007220240986355048,0.02940771471255704
2020-11-20 00:00:00-05:00,47.621192932128906,47.9627373478112,46.791723121244374,47.0356839516459,16078116,0.0,0.0,47.23085327148438,41.22697525024414,,0.010351979943838074,0.01029876513679119,0.028895949426343277
2020-11-23 00:00:00-05:00,49.13374710083008,50.10959033358723,48.10911021267553,48.10911021267553,21708341,0.0,0.0,47.71877593994141,41.88323001861572,,0.031762206605300936,0.03126822055251054,0.0270893991033276
2020-11-24 00:00:00-05:00,50.98786163330078,52.939548544493285,50.74390076940172,52.25645961933579,35369990,0.0,0.0,48.470177459716794,42.700500106811525,,0.03773607025464143,0.037041484834799014,0.02429975071421001
2020-11-25 00:00:00-05:00,51.23182678222656,51.52458133715129,50.45115045869396,51.378204059688926,22044528,0.0,0.0,49.22157974243164,43.451900482177734,,0.004784769180562032,0.004773358556166229,0.023757153095768962
2020-11-27 00:00:00-05:00,50.743892669677734,51.52456880330334,50.304764678512775,51.475775144552074,10865436,0.0,0.0,49.943704223632814,44.19110240936279,,-0.00952404283030761,-0.009569686566008248,0.02391603241628354
2020-11-30 00:00:00-05:00,49.67047119140625,50.69510452708163,48.59704045727083,50.69510452708163,25100464,0.0,0.0,50.35355987548828,44.864435005187985,,-0.021153707802021082,-0.02138065368321365,0.025355583377487046
2020-12-01 00:00:00-05:00,49.52409362792969,51.13423598479448,49.328922707291824,50.40235343480134,17408658,0.0,0.0,50.4316291809082,45.506052589416505,,-0.0029469735230112093,-0.0029513243995316655,0.02571306724204439
2020-12-02 00:00:00-05:00,50.89027404785156,51.13423489263861,48.84099996412083,49.18254813434223,15496290,0.0,0.0,50.41211166381836,46.13547229766846,,0.027586177148154922,0.0272125345751022,0.025012091114856475
2020-12-03 00:00:00-05:00,51.71973419189453,52.20765582504081,50.695097268527746,50.74389092560197,18348801,0.0,0.0,50.50969314575195,46.80636501312256,,0.016298991498120863,0.016167588834141496,0.02477578764846137
