Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_5,SMA_20,SMA_50,Returns,Log_Returns,Volatility_20
2020-09-28 00:00:00-04:00,16.652795136131655,17.127874633781275,16.55277923648124,17.02785873413086,1173900,0.0,0.0,,,,,,
2020-09-29 00:00:00-04:00,17.169547062363616,17.36124550370447,16.711135879916174,16.919504165649414,724100,0.0,0.0,,,,-0.006363370179026551,-0.006383702720598947,
2020-09-30 00:00:00-04:00,16.944505136786653,17.93467077988055,16.944505136786653,17.427919387817383,2602300,0.0,0.0,,,,0.030049061555844636,0.029606433685639096,
2020-10-01 00:00:00-04:00,17.72797032844361,17.72797032844361,16.91950053582062,17.119535446166992,867100,0.0,0.0,,,,-0.017694822588286696,-0.01785324761204403,
2020-10-02 00:00:00-04:00,16.577780250603773,17.92800743726633,16.511102462973763,17.84465980529785,1414800,0.0,0.0,17.2678955078125,,,0.0423565441603857,0.041484057702022306,
2020-10-05 00:00:00-04:00,18.07803111713684,18.96984703701135,18.07803111713684,18.569780349731445,1403400,0.0,0.0,17.576279830932616,,,0.0406351565311609,0.039831254168987223,
2020-10-06 00:00:00-04:00,18.636454200162717,19.1948810961878,18.39474630066791,18.469758987426758,1163300,0.0,0.0,17.886330795288085,,,-0.005386243693837445,-0.005400801803618587,
2020-10-07 00:00:00-04:00,18.96984079960449,19.169874077472205,18.723133249206633,19.069856643676758,1002900,0.0,0.0,18.21471824645996,,,0.03249082224941402,0.03197415695099159,
2020-10-08 00:00:00-04:00,19.253226944369946,19.744976149885105,19.17821424592027,19.65329360961914,930600,0.0,0.0,18.72146987915039,,,0.030594722175629974,0.030136035780719377,
2020-10-09 00:00:00-04:00,19.828322204992986,19.936672988803863,19.15320797220545,19.161542892456055,766000,0.0,0.0,18.98484649658203,,,-0.0250212878783026,-0.02533964194398504,
2020-10-12 00:00:00-04:00,19.394914890563236,19.619952956559164,19.186546664209242,19.419918060302734,714700,0.0,0.0,19.15487403869629,,,0.013484048194699616,0.013393947461632503,
2020-10-13 00:00:00-04:00,19.219889816032293,19.51994064972292,18.911505650049218,19.06153106689453,512500,0.0,0.0,19.273228454589844,,,-0.01845460893786166,-0.018627019710268276,
2020-10-14 00:00:00-04:00,19.036523588730024,19.336574379672697,18.669795020880493,19.136539459228516,576900,0.0,0.0,19.286565017700195,,,0.003935066499682005,0.003927344376918784,
2020-10-15 00:00:00-04:00,18.60311736547267,19.203218951277343,18.436423716978624,19.128206253051758,600700,0.0,0.0,19.181547546386717,,,-0.0004354604548284513,-0.00043555529526615046,
2020-10-16 00:00:00-04:00,19.328242995358707,19.636627173832057,19.169882650083157,19.219890594482422,712700,0.0,0.0,19.193217086791993,,,0.004793148935020364,0.004781698371589995,
2020-10-19 00:00:00-04:00,19.30323457631095,19.703301235264103,18.853159982419548,18.911502838134766,936800,0.0,0.0,19.091534042358397,,,-0.016045239947213186,-0.016175358542902866,
2020-10-20 00:00:00-04:00,19.15321142467562,19.444927327136185,18.744809797120343,18.828157424926758,796700,0.0,0.0,19.044859313964842,,,-0.0044071279750408365,-0.004416867991067775,
2020-10-21 00:00:00-04:00,18.76148037622176,18.903170872130897,17.82798976969265,17.83632469177246,1512600,0.0,0.0,18.784816360473634,,,-0.05267816232730249,-0.05411639382471197,
2020-10-22 00:00:00-04:00,17.9863508901337,18.228058871763714,17.51127143903902,18.078033447265625,959100,0.0,0.0,18.574781799316405,,,0.013551488867247441,0.013460488645878795,
2020-10-23 00:00:00-04:00,18.10303170940205,18.45309040827253,17.98634600635305,18.236387252807617,556500,0.0,0.0,18.378081130981446,18.45601005554199,,0.00875945970583114,0.008721318209433155,
2020-10-26 00:00:00-04:00,17.75297061142751,17.964674057955015,16.944502540070733,17.286226272583008,854400,0.0,0.0,18.053025817871095,18.4689284324646,,-0.05210247879981411,-0.053508882570145244,0.02705959576664824
2020-10-27 00:00:00-04:00,17.169545209804514,17.302900771107087,16.982013454934126,17.019519805908203,717400,0.0,0.0,17.691298294067384,18.47392921447754,,-0.015428842736937787,-0.015549105949529445,0.0272663851156269
2020-10-28 00:00:00-04:00,16.502765847728842,16.836156341399075,16.277729331142236,16.51110076904297,1189400,0.0,0.0,17.426253509521484,18.42808828353882,,-0.0298727016192748,-0.030327980651279497,0.02715785288709047
2020-10-29 00:00:00-04:00,16.31106688228505,17.452925628631,16.294397040213166,17.202882766723633,724300,0.0,0.0,17.251223373413087,18.43225564956665,,0.04189799380170345,0.041044043915098735,0.02861527820853267
2020-10-30 00:00:00-04:00,17.161207709978022,17.25289024074431,16.51109825401638,16.786144256591797,739400,0.0,0.0,16.961174774169923,18.379329872131347,,-0.02422492298430079,-0.024523173004977156,0.027350837884022306
2020-11-02 00:00:00-05:00,17.136201086365226,17.65295494486693,16.911164628528567,17.402912139892578,1130400,0.0,0.0,16.984511947631837,18.320986461639404,,0.036742677405419144,0.036083757091119176,0.027038338069441507
2020-11-03 00:00:00-05:00,17.81131954339024,18.286398921277307,17.569611599006343,18.13637351989746,1198200,0.0,0.0,17.207882690429688,18.30431718826294,,0.04214589915233646,0.041281951909877976,0.028836594892694196
2020-11-04 00:00:00-05:00,17.994683996883364,18.511436418320205,16.877829938005355,17.77798080444336,1396900,0.0,0.0,17.461258697509766,18.23972339630127,,-0.019760991085726598,-0.019958850405815406,0.028045146073920835
2020-11-05 00:00:00-05:00,18.34473975191327,19.6949650356371,18.111366754482376,19.461593627929688,1087700,0.0,0.0,17.913000869750977,18.2301383972168,,0.09470213979899977,0.09048230781633336,0.0349223882776628
2020-11-06 00:00:00-05:00,19.578277349457082,19.669959873044007,18.8364870105398,18.84482192993164,694000,0.0,0.0,18.324736404418946,18.214302349090577,,-0.03169173654478663,-0.03220478841860858,0.03520542827998641
2020-11-09 00:00:00-05:00,20.07002635573319,20.586780227137517,18.26972510974927,18.444753646850586,1697400,0.0,0.0,18.533104705810548,18.16554412841797,,-0.02122961334251816,-0.0214582026143757,0.03534787715423353
2020-11-10 00:00:00-05:00,18.678127676233416,19.14487205796987,18.444754690503487,18.69479751586914,1040600,0.0,0.0,18.644789505004884,18.1472074508667,,0.013556368049472356,0.013465302580379888,0.035287809055837914
2020-11-11 00:00:00-05:00,18.811487504786207,19.061530387186824,18.43642556577094,18.728139877319336,1082500,0.0,0.0,18.83482131958008,18.12678747177124,,0.0017835101675689469,0.0017819216018449895,0.03527720889140082
