Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,SMA_5,SMA_20,SMA_50,Returns,Log_Returns,Volatility_20
2020-09-28 00:00:00-04:00,21.807115542914815,22.17331361219132,21.807115542914815,22.01767921447754,62803500,0.0,0.0,0.0,,,,,,
2020-09-29 00:00:00-04:00,21.95359806596228,21.990218751471932,21.62402062722739,21.74303436279297,53250800,0.0,0.0,0.0,,,,-0.012473832914414507,-0.012552284243417297,
2020-09-30 00:00:00-04:00,21.83458125790222,22.219089670794755,21.825426087813096,22.03598976135254,66732200,0.0,0.0,0.0,,,,0.013473528748171537,0.013383567918767044,
2020-10-01 00:00:00-04:00,22.127543954686317,22.274023211830674,21.89866989712695,22.072614669799805,65766100,0.0,0.0,0.0,,,,0.0016620496217283343,0.0016606699457708454,
2020-10-02 00:00:00-04:00,21.779651969957268,22.374724056018202,21.724720949456767,22.246553421020508,63368100,0.0,0.0,0.0,22.023174285888672,,,0.007880296640102591,0.007849409264209956,
2020-10-05 00:00:00-04:00,22.457118517589464,22.685992527872465,22.402187497879055,22.61275291442871,58911700,0.0,0.0,0.0,22.142189025878906,,,0.016460954039837272,0.016326941188967905,
2020-10-06 00:00:00-04:00,22.8050060449524,22.960640440427056,22.301483925212683,22.383878707885742,88404900,0.0,0.0,0.0,22.27035789489746,,,-0.010121465856416267,-0.010173036165135662,
2020-10-07 00:00:00-04:00,22.594443898285792,22.8690920282484,22.594443898285792,22.759233474731445,53815200,0.0,0.0,0.0,22.415006637573242,,,0.01676897787663001,0.016629930864964712,
2020-10-08 00:00:00-04:00,22.88739952549406,23.1254286900996,22.832470255560477,23.070499420166016,57646300,0.0,0.0,0.0,22.614583587646486,,,0.013676468751909088,0.01358378990990316,
2020-10-09 00:00:00-04:00,23.198670366139673,23.226135876639123,22.914867075659334,23.097965240478516,52031600,0.0,0.0,0.0,22.784865951538087,,,0.0011905169373356284,0.001189808833996878,
2020-10-12 00:00:00-04:00,23.079653510043666,23.42754297073579,23.079653510043666,23.35430335998535,45931400,0.0,0.0,0.0,22.933176040649414,,,0.01109786584394068,0.011036736385999018,
2020-10-13 00:00:00-04:00,23.281067315905737,23.35430693787652,22.832474413063398,22.90571403503418,60377800,0.0,0.0,0.0,23.037543106079102,,,-0.019207994262837813,-0.0193948645907872,
2020-10-14 00:00:00-04:00,22.924024309171326,23.006417355745384,22.658529588957144,22.68599510192871,48982200,0.0,0.0,0.0,23.022895431518556,,,-0.009592319749098799,-0.009638622385890262,
2020-10-15 00:00:00-04:00,22.47542547403775,22.869089022434213,22.43880654306854,22.859933853149414,41637200,0.0,0.0,0.0,22.980782318115235,,,0.00766723039651529,0.007637986569857293,
2020-10-16 00:00:00-04:00,22.905709908128888,23.024723617574924,22.768385859946534,22.878244400024414,40103600,0.0,0.0,0.0,22.936838150024414,,,0.0008009886202045013,0.0008006680000169773,
2020-10-19 00:00:00-04:00,22.960641800616553,22.96979697103037,22.493738586533212,22.530359268188477,42989000,0.0,0.0,0.0,22.772049331665038,,,-0.01520593651126334,-0.015322732269038372,
2020-10-20 00:00:00-04:00,22.676834364044424,22.97894794788507,22.667679195301385,22.71345329284668,67293900,0.0,0.0,0.0,22.733597183227538,,,0.008126547050526733,0.008093704478206383,
2020-10-21 00:00:00-04:00,22.67683715019444,22.823316375740163,22.59444236755371,22.59444236755371,44307200,0.0,0.0,0.0,22.715286636352538,,,-0.005239666719038749,-0.005253441912051527,
2020-10-22 00:00:00-04:00,22.585287485005974,23.070501017155166,22.576132315021635,23.04303550720215,39511800,0.0,0.0,0.0,22.751906967163087,,,0.019854136355789365,0.019659613497438364,
2020-10-23 00:00:00-04:00,23.1895134897779,23.262753099550917,22.933173982487325,23.116273880004883,45092700,0.0,0.0,0.0,22.79951286315918,22.636097812652586,,0.0031783300763410516,0.0031732898621230905,
2020-10-26 00:00:00-04:00,22.78669569626868,22.823316375740163,22.383878699103,22.59444236755371,54015100,0.0,0.0,0.0,22.812329483032226,22.664935970306395,,-0.02257420530488463,-0.02283290335956151,0.01275190824223731
2020-10-27 00:00:00-04:00,22.585287156915264,22.585287156915264,22.164158074603954,22.18246841430664,46083300,0.0,0.0,0.0,22.70613250732422,22.68690767288208,,-0.01823341981825921,-0.018401697271676787,0.013140152948879427
2020-10-28 00:00:00-04:00,21.715567737020887,21.90782283376405,21.486693702813024,21.614864349365234,89288300,0.0,0.0,0.0,22.510216903686523,22.665851402282716,,-0.025587957766473268,-0.025921023488825197,0.014071518135963327
