Date,Close,High,Low,Open,Volume,Dividends,Stock Splits,SMA_5,SMA_20,SMA_50,Returns,Log_Returns,Volatility_20
2020-09-28 00:00:00-04:00,209.92218017578125,213.78824539243942,208.53144893527497,212.60744113684632,2593500,0.0,0.0,,,,,,
2020-09-29 00:00:00-04:00,210.02720642089844,211.671601646719,209.15253038103597,210.9806134476864,3098400,0.0,0.0,,,,0.0005003103770608863,0.0005001852635528405,
2020-09-30 00:00:00-04:00,211.43539428710938,213.05354998497018,209.65106138502836,211.61032679178481,3345600,0.0,0.0,,,,0.006704787871095519,0.00668241074778709,
2020-10-01 00:00:00-04:00,211.8027801513672,214.29561199686796,209.87849569253126,211.83777466409836,2500800,0.0,0.0,,,,0.0017375797722822828,0.0017360719269647624,
2020-10-02 00:00:00-04:00,212.80865478515625,213.34220763217132,209.03880369158054,209.98345529022177,2138100,0.0,0.0,211.1992431640625,,,0.004749109681516872,0.004737868237317666,
2020-10-05 00:00:00-04:00,212.83489990234375,213.1060473106238,208.07666061260304,212.7649242249657,2130300,0.0,0.0,211.781787109375,,,0.00012332730176778384,0.00012331969758129927,
2020-10-06 00:00:00-04:00,210.80564880371094,213.77955508250488,210.06218224388445,213.34221710149072,1913500,0.0,0.0,211.9374755859375,,,-0.009534390739319054,-0.009580134031180262,
2020-10-07 00:00:00-04:00,211.4704132080078,212.9923408555191,210.96309954333867,210.96309954333867,2048000,0.0,0.0,211.9444793701172,,,0.003153446826825057,0.0031484851415841193,
2020-10-08 00:00:00-04:00,213.0360565185547,215.64258692010117,212.4237860680565,213.2109890263406,2501100,0.0,0.0,212.19113464355468,,,0.0074036045364269665,0.007376332381803754,
2020-10-09 00:00:00-04:00,214.01568603515625,215.51138764929658,212.67743301821238,213.65707907083728,1538700,0.0,0.0,212.4325408935547,,,0.004598421190340707,0.0045878807521828515,
2020-10-12 00:00:00-04:00,215.502685546875,216.72722665598454,213.70959700771684,214.51429735748843,1430400,0.0,0.0,212.96609802246093,,,0.006948086559760203,0.00692405983531156,
2020-10-13 00:00:00-04:00,212.03021240234375,215.65137050915308,211.16427835744494,214.42681610102883,1622100,0.0,0.0,213.2110107421875,,,-0.016113363672101144,-0.016244595550560563,
2020-10-14 00:00:00-04:00,208.61016845703125,212.79111751603972,208.24280623994392,212.441252551145,2049300,0.0,0.0,212.6389617919922,,,-0.016129984055398228,-0.01626148827281693,
2020-10-15 00:00:00-04:00,209.57232666015625,211.80273926914666,207.73550214470046,208.65391440242834,1790900,0.0,0.0,211.9462158203125,,,0.004612230603337819,0.004601626859874448,
2020-10-16 00:00:00-04:00,212.30133056640625,213.49089029653422,209.1874865704375,209.65980567296864,1480000,0.0,0.0,211.6033447265625,,,0.013021776060516688,0.012937721640153792,
2020-10-19 00:00:00-04:00,209.57232666015625,214.90784102313455,209.18746717337552,213.12350826664354,1323600,0.0,0.0,210.41727294921876,,,-0.012854389084464013,-0.012937721640153757,
