Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_5,SMA_20,SMA_50,Returns,Log_Returns,Volatility_20
2020-09-28 00:00:00-04:00,2.470955126097279,2.522128702433494,2.4490234190854294,2.5148181915283203,464100,0.0,0.0,,,,,,
2020-09-29 00:00:00-04:00,2.514818073198521,2.5367496048820968,2.4636443249738567,2.507507562637329,441300,0.0,0.0,,,,-0.0029070208397643515,-0.002911254431596257,
2020-09-30 00:00:00-04:00,2.52943919906941,2.6464073728923383,2.522128688205477,2.6025443077087402,979800,0.0,0.0,,,,0.037900880734115905,0.03720028956193815,
2020-10-01 00:00:00-04:00,2.639096797021586,2.6683390140533447,2.587923222234574,2.6683390140533447,424700,0.0,0.0,,,,0.025280916889568683,0.024966640299464868,
2020-10-02 00:00:00-04:00,2.5952339296878217,2.639096997116652,2.522128817306438,2.536749839782715,701600,0.0,0.0,2.5659917831420898,,,-0.04931501341380873,-0.050572515699150375,
2020-10-05 00:00:00-04:00,2.602544319872739,2.602544319872739,2.4855761455031145,2.5294392108917236,743800,0.0,0.0,2.5689159870147704,,,-0.002881887987669085,-0.0028860486224340787,
2020-10-06 00:00:00-04:00,2.7414443525286494,2.829170488147324,2.668339239513087,2.726823329925537,2193600,0.0,0.0,2.612779140472412,,,0.07803473520291804,0.07513969386279153,
2020-10-07 00:00:00-04:00,2.748754621527496,2.807238706784574,2.7122020682418224,2.7414441108703613,738600,0.0,0.0,2.6405591011047362,,,0.005361836531310393,0.005347513063067663,
2020-10-08 00:00:00-04:00,2.77799677594891,2.7999283088028886,2.704891666435648,2.7926177978515625,860700,0.0,0.0,2.6654148578643797,,,0.018666689858198193,0.018494605402719928,
2020-10-09 00:00:00-04:00,2.799928184543226,2.8437914226008805,2.770686142035671,2.8291702270507812,650800,0.0,0.0,2.723898935317993,,,0.01308894802122218,0.01300402794802899,
2020-10-12 00:00:00-04:00,2.8364812957364,2.8364812957364,2.719512935584596,2.7341339588165283,961800,0.0,0.0,2.764837884902954,,,-0.033591569473471306,-0.03416872819877564,
2020-10-13 00:00:00-04:00,2.7487548638302055,2.7706863977348744,2.7122023073224244,2.726823329925537,597400,0.0,0.0,2.764837884902954,,,-0.0026738371276276984,-0.0026774182150409616,
2020-10-14 00:00:00-04:00,2.7268230857161284,2.792617681537688,2.7268230857161284,2.770686149597168,491300,0.0,0.0,2.7706862926483153,,,0.016085684463037264,0.015957680701700044,
2020-10-15 00:00:00-04:00,2.7560654936644267,2.7560654936644267,2.6975814007366976,2.7341339588165283,398600,0.0,0.0,2.7589895248413088,,,-0.01319246887127723,-0.013280262486659151,
2020-10-16 00:00:00-04:00,2.7414441168181236,2.76337564883711,2.6829600314341606,2.6975810527801514,456700,0.0,0.0,2.732671689987183,,,-0.013369098437370996,-0.013459269405384793,
2020-10-19 00:00:00-04:00,2.712202179866083,2.8437915514065653,2.712202179866083,2.777996778488159,1000100,0.0,0.0,2.7414442539215087,,,0.02981030936035478,0.029374619611406614,
2020-10-20 00:00:00-04:00,2.78530729201904,2.807238824913324,2.73413371526571,2.763375759124756,384800,0.0,0.0,2.7487547397613525,,,-0.005263152022573769,-0.005277051197611063,
2020-10-21 00:00:00-04:00,2.763376005280393,2.7779970285123254,2.726823447200562,2.7341339588165283,596500,0.0,0.0,2.741444301605225,,,-0.01058191243506068,-0.010638299008410774,
2020-10-22 00:00:00-04:00,2.7195125750692886,2.792617681537688,2.704891553775609,2.770686149597168,548700,0.0,0.0,2.7487547397613525,,,0.013368836835069065,0.013280262486659153,
2020-10-23 00:00:00-04:00,2.7853072894461675,2.8291703551942184,2.756065245614134,2.777996778488159,630100,0.0,0.0,2.764837884902954,2.696850073337555,,0.0026385626145546404,0.0026350877193627464,
2020-10-26 00:00:00-04:00,2.76337564883711,2.7706861595101056,2.6537179887421787,2.6975810527801514,722200,0.0,0.0,2.7487547397613525,2.7059882164001463,,-0.02894737903611666,-0.02937461961140658,0.027778142353264708
2020-10-27 00:00:00-04:00,2.67564963770113,2.741444236633659,2.6683391267086267,2.7048916816711426,384400,0.0,0.0,2.73705792427063,2.7158574223518372,,0.0027100682974685597,0.0027064026835958775,0.027734316986964165
2020-10-28 00:00:00-04:00,2.6537179339288537,2.668338954972843,2.5952336754565772,2.6244757175445557,566800,0.0,0.0,2.7151262760162354,2.716953992843628,,-0.029729827878691273,-0.03018071830630771,0.027525649819840438
2020-10-29 00:00:00-04:00,2.6171652649700095,2.6975810567887804,2.5952337329184325,2.6683390140533447,302200,0.0,0.0,2.6946568489074707,2.716953992843628,,0.01671316530595579,0.016575037271848735,0.027188795847030708
2020-10-30 00:00:00-04:00,2.6464072542808412,2.6683389601859924,2.5733021489180685,2.5806126594543457,341600,0.0,0.0,2.655180025100708,2.7191471338272093,,-0.03287676496013836,-0.03342935106973588,0.025822660357154865
2020-11-02 00:00:00-05:00,2.587923298076536,2.6098548307708405,2.522128699993622,2.5294392108917236,469000,0.0,0.0,2.6215516567230224,2.7191471338272093,,-0.019829961065696122,-0.020029213251848654,0.02623733321041505
2020-11-03 00:00:00-05:00,2.5440599867400113,2.6390966192276304,2.5440599867400113,2.6171650886535645,325500,0.0,0.0,2.6040063381195067,2.7136642217636107,,0.03468194743882158,0.03409408233132601,0.020681602180903477
2020-11-04 00:00:00-05:00,2.631786109036275,2.6537178139066526,2.602544068270854,2.6171650886535645,562500,0.0,0.0,2.6025442123413085,2.707450270652771,,0.0,0.0,0.020617898114165503
2020-11-05 00:00:00-05:00,2.6464074093922436,2.7706862700895174,2.631786387462721,2.763375759124756,619700,0.0,0.0,2.6215515613555906,2.7059881687164307,,0.055866048001737445,0.05436132875491729,0.023992937290190797
2020-11-06 00:00:00-05:00,2.7487546138666534,2.814549209597495,2.7122020606828525,2.7999281883239746,445300,0.0,0.0,2.6654146671295167,2.7045260667800903,,0.01322745525233815,0.013140736342737658,0.023997011154662618
2020-11-09 00:00:00-05:00,2.829170403378251,2.9242072217472774,2.770686314718132,2.865723133087158,1016800,0.0,0.0,2.7326714515686037,2.711105525493622,,0.023498797232570423,0.02322695096714435,0.023204344802955346
2020-11-10 00:00:00-05:00,2.8437913034176208,2.8730333446996426,2.777996536236758,2.82185959815979,702500,0.0,0.0,2.7736103534698486,2.7158573389053347,,-0.015306271014435158,-0.015424621200406224,0.02352535630898191
2020-11-11 00:00:00-05:00,2.836480839270041,2.997312068939209,2.821859644094708,2.997312068939209,1574200,0.0,0.0,2.8496397495269776,2.7271886348724363,,0.06217618725390728,0.0603198104286644,0.02698366132533778
2020-11-12 00:00:00-05:00,3.1142808379078653,3.143522882044709,2.9534492465625592,2.9680702686309814,2064800,0.0,0.0,2.8905786514282226,2.738885450363159,,-0.00975600792832243,-0.009803909580891435,0.02687727993214832
2020-11-13 00:00:00-05:00,2.99731200836168,3.077727795867329,2.982690987778165,3.0631067752838135,1620500,0.0,0.0,2.9432143688201906,2.7571617364883423,,0.03201962826057603,0.03151768651084119,0.027207576290424328
